F,d,alpha,F_sae,l0_coeff,seed,EV,MMCS,weighted_MMCS,dead_frac,feature_recovery,l0,tm_final_loss,sae_final_loss,param_name,param_value
50,2,1.0,100,0.1,42,0.9971399307250977,0.9997403025627136,0.9996558427810669,0.26999998092651367,1.0,12.202400207519531,0.0038211257196962833,0.00020990088523831218,d,2
50,2,1.0,100,0.1,43,0.9966779947280884,0.9994221329689026,0.9998940229415894,0.2799999713897705,1.0,17.138099670410156,0.003575978334993124,0.00021331025345716625,d,2
50,2,1.0,100,0.1,44,0.9959220886230469,0.9998005032539368,0.9997774362564087,0.17000001668930054,1.0,19.62019920349121,0.004157077521085739,0.00023374997545033693,d,2
50,5,1.0,100,0.1,42,0.9892920851707458,0.9188192486763,0.9399940371513367,0.029999971389770508,0.699999988079071,19.67140007019043,0.0022621566895395517,0.0005272612906992435,d,5
50,5,1.0,100,0.1,43,0.9893536567687988,0.9201527237892151,0.9284395575523376,0.04000002145767212,0.699999988079071,21.947399139404297,0.002061249688267708,0.0005152211524546146,d,5
50,5,1.0,100,0.1,44,0.9886683821678162,0.923992931842804,0.9414518475532532,0.04000002145767212,0.6399999856948853,21.20330047607422,0.0023847997654229403,0.0005473339115269482,d,5
50,10,1.0,100,0.1,42,0.9767680168151855,0.7909563183784485,0.7900698184967041,0.009999990463256836,0.20000000298023224,16.465900421142578,0.0007656194502487779,0.0008124526357278228,d,10
50,10,1.0,100,0.1,43,0.9761970043182373,0.8085435628890991,0.8128361105918884,0.019999980926513672,0.1599999964237213,16.682899475097656,0.0007692827493883669,0.0007827482186257839,d,10
50,10,1.0,100,0.1,44,0.9765217900276184,0.8069708347320557,0.8059977293014526,0.04000002145767212,0.20000000298023224,16.68549919128418,0.0008406400447711349,0.0008086012676358223,d,10
